report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,50,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000010,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 1 source(s). Representative sources: Discord Reveals Data Breach Following Third-Party Compromise - Infosecurity Magazine
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,51,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000011,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 1 source(s). Representative sources: Discord warns users after data stolen in third-party breach - Malwarebytes
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,52,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000024,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-22 to 2025-10-22 across 1 source(s). Representative sources: State officials: Blue Cross-Blue Shield breach could compromise one-third of all residents' data - Daily Montanan
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,53,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000028,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-23 to 2025-11-23 across 1 source(s). Representative sources: Iberia discloses customer data leak after vendor security breach - BleepingComputer
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,54,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000032,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-12-04 to 2025-12-04 across 1 source(s). Representative sources: Personal Information Compromised in Freedom Mobile Data Breach - SecurityWeek
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,55,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000035,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-12-23 to 2025-12-23 across 1 source(s). Representative sources: Koinly Warning: Third-Party Breach Exposes User Emails – Is Your Tax Data Safe? - Yahoo Finance
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,56,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000036,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-01-05 to 2026-01-05 across 1 source(s). Representative sources: Ledger customers alerted to data leak at third-party e-commerce partner Global-e - The Block
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,57,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000048,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-27 to 2026-02-27 across 1 source(s). Representative sources: Europe’s ManoMano Hit: 38M Customer Records Compromised in Vendor Breach - TechRepublic
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,58,RISK-OUTAGE_APPLICATION-UNKNOWN-FD599B62,CL-000057,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,IT Operations,8,2,4,Weak,Medium,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in IT Operations. Evidence window: 2026-03-11 to 2026-03-11 across 1 source(s). Representative sources: Stryker Cyberattack: Alleged Iran-Linked Group Handala Causes Outage - Newsweek
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,59,RISK-OUTAGE_CLOUD_REGION-CLOUD-84AF3FCA,CL-000025,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Procurement & Supply Chain,8,2,4,Weak,Low,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Procurement & Supply Chain. Evidence window: 2025-10-22 to 2025-10-22 across 1 source(s). Representative sources: How Amazon's AWS cloud outage threatens automotive production resilience - Automotive Manufacturing Solutions
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,60,RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000007,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,6,2,3,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-09-07 to 2025-09-07 across 1 source(s). Representative sources: Disruption to Jaguar Land Rover after cyber-attack may last until October - The Guardian
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,61,RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000009,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,6,2,3,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-09-20 to 2025-09-20 across 1 source(s). Representative sources: European airports snarled by cyberattack, disruption to stretch into Sunday - Reuters"
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,62,RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000023,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,6,2,3,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: Massachusetts Hospitals Experiencing Disruption Due to Cyberattack - The HIPAA Journal
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,63,RISK-UNKNOWN-ZONE-7BBE8F21,CL-000061,UNKNOWN,zone,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,6,2,3,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting zone in Procurement & Supply Chain. Evidence window: 2026-03-15 to 2026-03-15 across 1 source(s). Representative sources: LPG supply disruption halts glove production at MedTech Zone unit in Vizag - MSN
