report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,21,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000114,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,8,2,4,Weak,Medium,False,,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2026-01-20 to 2026-01-20 across 1 source(s). Representative sources: Verizon outage: Analysts and more weigh in - Fierce Network
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,22,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000115,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,8,2,4,Weak,Medium,False,,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,"Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2026-01-21 to 2026-01-21 across 1 source(s). Representative sources: The Verizon outage reveals the end of five-nine network reliability, and it could happen again - PhoneArena"
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,23,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000126,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,8,2,4,Weak,Medium,False,,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 1 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - Network World
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,24,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000138,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,8,2,4,Weak,Medium,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,25,RISK-OUTAGE_CLOUD_REGION-REGION-3FF9228B,CL-000140,OUTAGE_CLOUD_REGION,region,Cloud region outage disrupts hosted workloads,Technology,Physical Infrastructure,8,2,4,Weak,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting region in Physical Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: AWS UAE data center hit by outage following military strikes across the region - TechRadar
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,26,RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000150,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Distribution Operations,8,2,4,Weak,Medium,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Distribution Operations. Evidence window: 2026-03-07 to 2026-03-07 across 1 source(s). Representative sources: Signs of Widespread Software Outage Revealed in June Inventory Data - Cox Automotive Inc.
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,27,RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000151,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Distribution Operations,8,2,4,Weak,Medium,False,,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Distribution Operations. Evidence window: 2026-03-07 to 2026-03-07 across 1 source(s). Representative sources: Used-Vehicle Inventory Decreased Month Over Month as Software Outage Slows Sales and Reporting - Cox Automotive Inc.
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,28,RISK-OUTAGE_CLOUD_REGION-CLOUD-0785DCC0,CL-000170,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Distribution Operations,8,2,4,Weak,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Distribution Operations. Evidence window: 2026-03-27 to 2026-03-27 across 1 source(s). Representative sources: Warehouse Cloud Outage Costs & Hybrid WMS Solutions | 2026 Report - News and Statistics - IndexBox
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,29,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000177,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,8,2,4,Weak,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-04-07 to 2026-04-07 across 1 source(s). Representative sources: Critical cloud outage risk remains significant despite decline in occurrence: Parametrix - Reinsurance News
fd762f16-c066-4027-9455-b1c176ef6bb4,2026-04-25,30,RISK-SECURITY_BREACH-SYSTEMS-C209CBF4,CL-000185,SECURITY_BREACH,systems,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting systems in Vendor Risk. Evidence window: 2026-04-20 to 2026-04-20 across 1 source(s). Representative sources: The Vercel Breach: OAuth Supply Chain Attack Exposes the Hidden Risk in Platform Environment Variables - TrendMicro
