cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000056,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2025-10-20,2025-10-20,EV-78049EC956,1,EV-78049EC956,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.6,PBS,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTU1heVFjaGltR0oxLXM4a0U2Q0NjVW9OeW50SG1sd1l1cDAzeXpTOHVPY052Sy1mbWFya2t5SFE2Z3E5LTNtNExXOXdLeFQteTZLZnhtQ09UUk04U0cxZlNEckhydTFFS0dyVXNBR3BSWEh1aktNOHNGWkhJRG94M3hvTlA1WUZLVlc4emsxLU8xMF9Fd2xSb01JRWJjUFN5aE5sLVRIZmVXWVI0MHg2Ml9zS0RsdHJ5T3I4?oc=5,2026-04-28T15:39:16
CL-000057,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2025-10-20,2025-10-20,EV-0A24ACD7CB,1,EV-0A24ACD7CB,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.6,Tech Policy Press,https://news.google.com/rss/articles/CBMimgFBVV95cUxPenZmQjA5UXhTZV9iZHJxU0tUZ3habl9LOFlPNmItcDhXRmg2MmF1ejlLQlFodm1CWm9jY1pDdGNQREZ0bFJFZUo1RTdhSHlRY1pRbWJ3NFlXTVN3SFd4TUZhNGhUb0xUYXNTQ1pMVlRqMHdkZUs4WnUxZ0k4S2loZ1F0V3oxc1hHSV9mWXYyQXFuWHlwOHhBRlFB?oc=5,2026-04-28T15:39:16
CL-000058,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2025-10-20,2025-10-20,EV-E1C058A8F2,1,EV-E1C058A8F2,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.6,Forrester,https://news.google.com/rss/articles/CBMilgFBVV95cUxPY0U0XzQ1Y3hTQi03WDByY0ZITjYxZXVCbF9sU1BleklaaXNJbGo3ZVpIYXJpc05rcWdJVTZ6QTh2X051VnhvTVQ1b1h6eDhZaXFBUkpGQ3BqWGtZTVRRQ2NOU2F6ME84UEtVZUl3U1hucFVzYWo4RnJRVU1hbEtMX05Fc0JLeDFEY25uSWNpZlVrNFprWkE?oc=5,2026-04-28T15:39:16
CL-000059,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2025-10-20,2025-10-20,"EV-00B19954F2,EV-00B19954F2",2,EV-00B19954F2,news,Medium,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.75,AP News,https://news.google.com/rss/articles/CBMinAFBVV95cUxQNHA2NndLZ2xsQTV2UjRpWGlCenF3X1o2RTJkOS1uNnMtZHhtM2F0Y2ZsUXRVME9tMjFMN2p5RG1DdUNlVnk4c0phNHRPZGlNQUliYzBzUllfamhNUXE3Y2pZWk1BaG10S2JnT25LZzZaYkRnMF8taHBycTJDUEw2T2lVb0hzZFozUWJNeEdLUG5xNDdndXh0VGJ1UVo?oc=5,2026-04-28T15:39:16
CL-000060,INCIDENT,SP-005,OUTAGE_APPLICATION,applications,Cloud Infrastructure,2025-10-20,2025-10-20,"EV-26EE83D9C1,EV-26EE83D9C1",2,EV-26EE83D9C1,news,Medium,,outage,OUTAGE_APPLICATION affecting applications in Cloud Infrastructure.,0.75,CNBC,https://news.google.com/rss/articles/CBMikwFBVV95cUxQVXZwNS1hVFpiNGJnblBnc0dHdUxFNjlmcC1UTDVEZFpBTWlrcFU5UnMtRVV5M2dBcjBpWVRfQzRiaF9YQ3ViYm1XLXZJTkY3VGc0dzhlSW5FeUxCSVprZXlqdVJEano0NVNpNVFGNzJGcVNjT3pnSWdLLUJMSGl3UGlqOTEyVEcxMWVxNDJ0aXB2OGfSAZgBQVVfeXFMT2txVXFrT25VbW9rVldPMWtvRXp4dFJZRWppSGxicFozbk5XVmZrUXVIbjljRzlTa0VaVXZBSEYzVVlqRzBCU1liaFo2WmpmV3FvRXo1SW5QWGowaXlwY1pvX2p0c3RaeE1raUhHV0tzZjBYaDh2dmJRemlXYjJzVS1CTjlval9nTmlJWW5fbXlVWDhOOFp2UmU?oc=5,2026-04-28T15:39:16
CL-000061,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2025-10-20,2025-10-20,EV-9BFF338D52,1,EV-9BFF338D52,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.5,pandasecurity.com,https://news.google.com/rss/articles/CBMigAFBVV95cUxQaDUyN3BZa0VYZ1JIWXNmeTNQTkE3VGRSbzFoVEQ4cnAzNzRORHBiV3JkVTc2MGlWWHU0V3RqTmE1d1RGT29ZR0J5dUJKZ0ROdHMwMEVqLVdjQi1aTFNFWmp0M3k2RHByaDcxVl9OU2lhLUtnVl9TaXJvQWZkYkw0SNIBiAFBVV95cUxPT1VYNFFpaWw4WWtyUGMtak9aS1pIMVNiR1ZjMzFENTdiSTN1M3d3b19xR0lzYWRwU0R0eDN3R2lwanN5MXdyaHRNbk9iNTBBcVd4akR5Y2I3dHNsOXo1V2pUYjhCd0FhamR3dEhhdVpkQzl2a0c0ZjhwWEc1MjUwQWpjU2VPRmtK?oc=5,2026-04-28T15:39:16
CL-000062,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2025-10-20,2025-10-20,EV-819AF89C85,1,EV-819AF89C85,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,Cyber Magazine,https://news.google.com/rss/articles/CBMiggFBVV95cUxNVVJFRG1RclQyT2ZPV3RvaktXUGpQRTFwaHFYeGplRF9ZVjdQejdrNzc1MDFjMXJUdS1LYTg4OFk3cUYzZ0c5TUhoMXZ1SG5qdldlcllaV0J5V2JpRy0xMTQ5SVRCWFdnSmtMcHhDdVNhNl9EYmNqY0hOX3QzSzdQT1B3?oc=5,2026-04-28T15:39:16
CL-000063,INCIDENT,SP-001,OUTAGE_CLOUD_REGION,cloud,Distribution Operations,2025-10-21,2025-10-21,EV-408A067684,1,EV-408A067684,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Distribution Operations.,0.6,Logistics Viewpoints,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNSWlCSnh2WWtpMncyb0tCV044MzBhMk5uclhGY2p5MmtyWFZabEx3cm1wNEJUTExNQnNYRlBCUnBlTUM2MUNCUlZqWnJSZVcyM0ZpUmVyWTRTSlMyd3gwcV8tZnd4WVdXbU0zU0FpYUZXQUh3OXZzU1BXSllUd1FkTFVXZXNlWTB1TnBrcUFLVFVhOTg2RTdhcDdqN0pBTzBaX2JVdkJ6RVY?oc=5,2026-04-28T15:39:16
CL-000064,INCIDENT,SP-002,OUTAGE_CLOUD_REGION,cloud,Order Processing,2025-10-21,2025-10-21,EV-3AA80863BB,1,EV-3AA80863BB,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Order Processing.,0.8,Financial Executives International,https://news.google.com/rss/articles/CBMiogFBVV95cUxQc014MEJiUzMtdGIyYkhmcndfS0wxOHU4RFY0YUQyeUx5ZTdNblRmaUFHQ01uRFgtSU5mRXRFVEc3cC1vVDZuT29WeVJGWHFYTnM4MGtiVkc3LUhXSWdxYXlxcVkzZWctZkhLSVhxQTA5VkJJNjI5X1lwNVZ1WWtVUUIyMG9aYjVsLS1ldzhJdmktRE5iOE1uM0dLN1lIeDRiU0E?oc=5,2026-04-28T15:39:16
CL-000065,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2025-10-21,2025-10-21,EV-A866428D1D,1,EV-A866428D1D,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.8,Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxOeE4ycmlacV9XMzUzeE83dnZlcUV4c3RBNXJkMlhkSUxaTmhKQjNyV0dDbTJWRW9nUE8teU1MczY0dTZKUFVkSW9jNnJHVVFlQkhQNklXNlV0bkx1dy1STk9lZjM0ZE1JMVFnbmdzdGltRU1Wd21Nbm9GUDFqZmhpWmJGaER4ZGRxOFNfYzNvNmN6ZEFZYTdJVkdsdjRDbWZnRHlhbmh1NXpjdzFuNjBLeldkd3ZramM?oc=5,2026-04-28T15:39:16
CL-000066,INCIDENT,SP-005,OUTAGE_APPLICATION,applications,Cloud Infrastructure,2025-10-21,2025-10-21,EV-11800E9AD3,1,EV-11800E9AD3,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Cloud Infrastructure.,0.5,Al Jazeera,https://news.google.com/rss/articles/CBMitAFBVV95cUxPMEU5X0J6LTgzZnFSR0RtYVlGUFhXSVNIcGFxaFRqWVlKV1A0RjhiM0plN2p0MmxRWnVDaGdjY1JFRXVCLXlUWllySmRpTnBmeC1DZ0lOQTNOOTVXcHJ3U0VsZzV6R1kzTlp0RE83Z0Exd2NDR000M3RzMlVNdnNIbC1jQ0kzZTFMdTFPT0dfYW5tc1dUaVE2ZGFZWm1QYlBCZ0FadUJBUGVCdndReHB4bW9EQnHSAboBQVVfeXFMUDNPdV9GcVJva2cyNTdkcXp2UWRRMDl0WmdyRVBjZ082S2djY3pyT05HbWhPUFByQ29VTFl1YV9neTZyWi1hTlR2QWxDMDRZR3ZuR1MwTmlBdHJXNW00eTc3SjFIUmlQbFpNNzNDNXJtcXhyYTZiWExVZkQtUXdBb0RkVjNnVnUyVHRJVkhIVTNlVklwOWtFY3dJaHdudVhaWnZEQ0pMeXNzWnh5RXN4ZVNtR0R6Um5qRE5R?oc=5,2026-04-28T15:39:16
CL-000067,INCIDENT,SP-005,OUTAGE_APPLICATION,applications,Cloud Infrastructure,2025-10-21,2025-10-21,EV-5808E45BDF,1,EV-5808E45BDF,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Cloud Infrastructure.,0.5,BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1DaTN0U29qNTJPbXdvMHBoeV9SNVd3THRCQVVQUVZjY2tYZ1ZvZ0FQcHhCdURIM0hBaG5qd21vbFN2TklxUXZwZDZPM0RwQjJiQ25LbEpRWXdfdw?oc=5,2026-04-28T15:39:16
CL-000068,INCIDENT,SP-010,OUTAGE_NETWORK,dns,Physical Infrastructure,2025-10-21,2025-10-21,EV-7E4F1FFF1A,1,EV-7E4F1FFF1A,news,Weak,,outage,OUTAGE_NETWORK affecting dns in Physical Infrastructure.,0.6,crn.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxNamNuSmdpZXdfVmlaV2dLS3V4enJhalFYUmNqbGpEc3BRMWtxRkptSXZ0eWwxb3FLS3EtMy1iSlRHRWp0aVFyTTZ6eUpOOVhCb1J0THBEVGdIUExiTkFlMWt1Tk9abVBjcllVX1dYUGpvSkVfanpHZlc4dDk4OEh3VkI0QkZjYjFVT0Z3TmRteDhULXoyMFBiem54VkVOdlF4NXc?oc=5,2026-04-28T15:39:16
CL-000069,INCIDENT,SP-014,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,IT Operations,2025-10-21,2025-10-21,EV-EB42DD50B1,1,EV-EB42DD50B1,news,Weak,,disruption,CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations.,0.65,The HIPAA Journal,https://news.google.com/rss/articles/CBMic0FVX3lxTE9FVEFFbGs4R3BpeFNfeDBka0MxSkN6c2xXU0taaFRPcWpldEhrQzhzMUJPbjNVa1JoN1JEQnJ3Y29EN0UxVW9YZkYxTVN0eWlOS3FWWlVKc0lKMXJOSzk3UUJIZHF4U25OQUFYNVlPNC0tN1U?oc=5,2026-04-28T15:39:16
CL-000070,INCIDENT,SP-001,OUTAGE_APPLICATION,applications,Distribution Operations,2025-10-22,2025-10-22,EV-75886AD250,1,EV-75886AD250,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Distribution Operations.,0.5,Transport Intelligence,https://news.google.com/rss/articles/CBMiekFVX3lxTE44bldQaDNubHVYck9FcTRxZ0NObUtnS0s2UHVDalpwZEhwbWVJNmVkcVRSMWtaU0dCTk84c0REbUdPemhCUmhFQVgxRV94TjJ1ODVYRGw4alNRNnZZaGRIeERDV3JpMk1ITVFNNk1FaGt1NzIzTmF6S19n?oc=5,2026-04-28T15:39:16
CL-000071,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2025-10-27,2025-10-27,EV-9F0222BDB2,1,EV-9F0222BDB2,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Crain's Grand Rapids Business,https://news.google.com/rss/articles/CBMixgFBVV95cUxPRzRxN2xkX3lERmFrQVE0dlhVMk50c1QtaDNNOWhvelJvODQ3T2Q1R1BGdzI5aTFzdV9hSnBHZTZVckNKUnl0VS1hdC03dU5KUDFJek02MFlUQjB1NVdPSG9jT192RUh4aGN5Zzc3WnphZUV5Tk1CalVPcmt2M21IMmVORzFMZEpVZzJXX0dtUl8zSUI1SHBxZE04OU1TTTNDaG9RRmRDc1ROVHptTDVGdkVhNmx3QlZZdi1XeGFVMXBWcjRXaUE?oc=5,2026-04-28T15:39:16
CL-000072,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2025-10-29,2025-10-29,EV-F2BC4475CF,1,EV-F2BC4475CF,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.8,ABC7 Los Angeles,https://news.google.com/rss/articles/CBMiugFBVV95cUxNc1EycG1yZm56MkNheDNGbXpjS0E0Vk1DVGlSSllPME5rTzNMczkwa0d3MU1Hc1lSNURIMUdqRWxqb1M4TDJMdWp3UlZ1a1NWRy1SYzdSOFVuc0RFbTYzR2dvc0NydFBUZGRKdlRHX2JfSnUySnZxOThCQTVVWEVMbWNIWDJwVENnYktra3JCY3pRSzcyTXY4Q2pVTm9DS2VGTG4ycVZhYldmbG45SXd0ZHJTc0JtLVZFTVHSAb8BQVVfeXFMTnI1ejRKQ09KOUpTV29PMHpWTElHS3lEZkRpUUc4Q0F5WTd2cU9WQ3V2bEdVVEZPQjNnRnMxNkJlNnpBVkJZaHcyMmZua21IS3RleTNaamdJaUpEdTBLVXhmeUgtX3FVTll5V09uejBNbzF1N1l5eUc3cUt3dzJDTXpqZFI0Zk5aNGhLajdkR3QwZ3BEVjE5R2x2UHFHdkpyN3lJVXlkbEh6WURscW90Y19xeGxmTFJWa25sVkF5NFU?oc=5,2026-04-28T15:39:16
CL-000073,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2025-10-29,2025-10-29,EV-17CEA0B36C,1,EV-17CEA0B36C,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,Foley & Lardner LLP,https://news.google.com/rss/articles/CBMixgFBVV95cUxQTUR3SFNDMi05Z25wYWNRVzNfT3hVa0xWc1pERTNMcXQ4T3QtRTF2bV9oSDZCV1MzSVozaXRoNXQ3Z1VuSzI0czVYS3NfUnR2c0hJcklBeGszbUV3Y2l1WTNJU3lwWC12QzA5b2pDeTlNU2R6V1Q0ejIweDRNa1I1SUljSkZjN3N4T0tBdDJoRU4zWjhXTjRNQWpKT2M4NFd3bFhIdVBTa0ttaUhKbWQwYjJocXVwbXR0c1U2allodk5LSnBwR1E?oc=5,2026-04-28T15:39:16
CL-000074,INCIDENT,SP-011,REGULATORY_ENFORCEMENT,UNKNOWN,Compliance & Governance,2025-11-01,2025-11-01,EV-120F510B0F,1,EV-120F510B0F,news,Weak,,,REGULATORY_ENFORCEMENT affecting UNKNOWN in Compliance & Governance.,0.5,Logistics Management,https://news.google.com/rss/articles/CBMipAFBVV95cUxPUkJQaXRyR04xZGZyWmZuckRrVURya2NVSnRDUk5BV0RUZmxQemY3dk8wRkdSS3c1MTFkWFdrTmxPVWQ1aHF2cGlzSDY0cmpMVGdwYkNURDJjRVB1QjNUaUFHbC1Rbk5PR0Y1SVpuTmlKYUtFcGNWLXE3eG5kSTE3c3BlRGlsMlhOckNBTjhHb1o4Q3NUN25oa2JYTjdoR3ZvYmpnbQ?oc=5,2026-04-28T15:39:16
CL-000075,INCIDENT,SP-007,SECURITY_BREACH,UNKNOWN,Cybersecurity,2025-11-03,2025-11-03,EV-0D9BA75B81,1,EV-0D9BA75B81,news,Weak,,leak,SECURITY_BREACH affecting UNKNOWN in Cybersecurity.,0.5,The Record from Recorded Future News,https://news.google.com/rss/articles/CBMiekFVX3lxTE5GVHZBNTloWkRGZ2FucTJTWUVRdmNVNmNzOFExZnNhcFNPYW5JR3dfN3hfMUVIc0JVVldXVERkTEVkT2RMRVlqN0xWZTJUdzBJcUVVc3BacU9yekJ4TzAyRGZNRkwxaWJoVUFzQk5QSnBxYzVRQThlZVNB?oc=5,2026-04-28T15:39:16
CL-000076,INCIDENT,SP-010,UNKNOWN,UNKNOWN,Physical Infrastructure,2025-11-04,2025-11-04,EV-81294C7FD7,1,EV-81294C7FD7,news,Weak,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.,0.5,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxNMFU4VXJ6T0l6VGRhalUwY3hYc1I1VDdfcmYtMjIwZGdCNHdBNTV2YWhZRl9hNDdZSTVfS3FKZUFQZDBaN3FrLVEySFM0MTRBSkdtdG1jVEhmUnA1X09QcmloUm84Yy1oWEY4cWxINGdiOGxOYzlzaGVHY285S2lXSVVPcnVzTjBLQU11V1dmTzhzek44TjVpOE1qWFllSnpWemIyaVV5eE5GaEIzSlhTQTZHanM?oc=5,2026-04-28T15:39:16
CL-000077,INCIDENT,SP-007,SECURITY_RANSOMWARE,UNKNOWN,Cybersecurity,2025-11-07,2025-11-07,EV-D5633886D1,1,EV-D5633886D1,news,Weak,,ransomware,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.,0.55,cyfirma,https://news.google.com/rss/articles/CBMidEFVX3lxTE9NRFY5Vm5lcm9mVlBtTGFHZGRDSzNkWW9FMlAydl81OThPR0JtZXFJTGZ4Z3oyNkd2MlhPVnNXUWNXYU5SaUNHbGN6WkUtSmhCVTg2Y0dLS05RUmN2VFdFQnRjYlRMS2VzTHpjYkI4eEhjWG1P?oc=5,2026-04-28T15:39:16
CL-000078,INCIDENT,SP-005,OUTAGE_APPLICATION,applications,Cloud Infrastructure,2025-11-14,2025-11-14,EV-3CC8DDB2C8,1,EV-3CC8DDB2C8,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Cloud Infrastructure.,0.5,promarket.org,https://news.google.com/rss/articles/CBMilAFBVV95cUxNWDRmZTg2ZWlpVzMtSEhSUGxFakFaN00xWGRhQm1NQ0RxSmE4TFZVQV9xOFFnZFJvU1JEWm82Y0VWelBIeXIxV3Zad296VjJlVTllbDI0R0ZnUi1NeUZoOUdIN29WZkp0eWVaUnlydzNjLW5IWEJ5R1NlZmdIN0ljLVMtUlhjdnMzc2lTQzUyRXFaVVRD?oc=5,2026-04-28T15:39:16
CL-000079,INCIDENT,SP-012,UNKNOWN,systems,Procurement & Supply Chain,2025-11-14,2025-11-14,EV-56CA833C39,1,EV-56CA833C39,news,Weak,,,UNKNOWN affecting systems in Procurement & Supply Chain.,0.5,The Palm Beach Post,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPRDZIbk8xdkhHRmdlcDFZb2o5bzhWRndhTnRvS3BmV2FNbF96WEJ0Q3lvRXd5QkNSYVp4ZVpLZFE3U243WmpkcHoyNXplSkIxSXlJT2xUVnh4RU5rTDZEZHFlNWJMeFc3S3NyTEVzeGhDcU1mSW1Kd3NHUTJaZUlNel96WTVzVWl6bFB5d0pLR183MVNxRWNlMkJXbmVnUzI1LS1GZm5idkxremFObjkwYzI2QmlMZE0xU3hpc1M2S2Fhd1BPOVROWGt1MVIxNmRv?oc=5,2026-04-28T15:39:16
CL-000080,INCIDENT,SP-002,OUTAGE_APPLICATION,applications,Order Processing,2025-11-17,2025-11-17,EV-9608ABD6D4,1,EV-9608ABD6D4,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Order Processing.,0.55,theregister.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9TTkp4ZjFVd1B1Zm5Wekp3dmpmS19OSTYzeHhyeGtYXzZkRnZMUGFKRnRNY1NvMnBpYWE5TVRMZUM2S3N0Z2kyS3Etd1pQWDlKb19ZTzBKNVNNX0c2OEt3eHpxS3Y3NUZ6?oc=5,2026-04-28T15:39:16
CL-000081,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2025-11-18,2025-11-18,EV-EB824C9228,1,EV-EB824C9228,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.55,Axios,https://news.google.com/rss/articles/CBMieEFVX3lxTE5JMUFFVkJwQ1ZFQXMya2g2TjZELXRVeE0wdVN0ZFE1SS02NnlMTnZ4NmVyQ3I0S1RBOEFMTUVCelVwNUpwejUzaDRfbGlfOU5ua2xxUUhmWkxlWnpmUXR2UGVmVlhoc2VYZXVXeF9rM09rY1hYZ1FFbw?oc=5,2026-04-28T15:39:16
CL-000082,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2025-11-18,2025-11-18,EV-2137E0F74B,1,EV-2137E0F74B,news,Weak,,"disruption,outage",OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,CoinDesk,https://news.google.com/rss/articles/CBMisgFBVV95cUxNSFNNWGdGQlpidkpsTU9IMG5yUlZjR2p3akZrWFFVVnp4Z29FemREaVZLMGZKcjZvMVdpVUxvaHFwa2JQeExZQ2I1TjBsUS1YZ3MxZ0dFQ1ZmbHR4aVJSRkwtX1lfSGpCc1RJQUZrcm1JZV9UZlljeHdWSEhlTjhNYVNHQ0dXVk5WWHFxU1FNam45LTdjT1c0Q2pPN25LU2l0d2ZhcDRUYjI3RWFPV2tZSlJn?oc=5,2026-04-28T15:39:16
CL-000083,INCIDENT,SP-009,OUTAGE_APPLICATION,applications,Network Infrastructure,2025-11-18,2025-11-18,EV-CB9E435C2F,1,EV-CB9E435C2F,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Network Infrastructure.,0.55,The Cloudflare Blog,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBtNEtuR1ZlR0Vsa2tNa2k4MEMtYzlreXV2alBhN1lvMHB2cHBEVV93cld2ZExoRHRKWFJpUl9nMjE0M0NtaFVsU3hDMXBfMEJrbGpzMmFqVXh3UGthSUlJaEtR?oc=5,2026-04-28T15:39:16
CL-000084,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2025-11-20,2025-11-20,EV-15BE96189B,1,EV-15BE96189B,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Logistics Viewpoints,https://news.google.com/rss/articles/CBMioAFBVV95cUxOMzlQYjZaNVl5czE3c1BTbGlDUExCakMtVUJGeV9JMFpPNzRaTEd6RFY2bTR6X1lLcm1FYWJsSGxabGprYU5KQmhUN0FjNnM2VFlsTHdyR3oxV1c5OVJuNDI4MXdDeUZCU1RKbkFpVW44NlY3UG93TmNocVFsLUFsd0xjV3VaLUtLR3RoQVpBWHN3am9mU21IM0Y5REsyM1Vj?oc=5,2026-04-28T15:39:16
CL-000085,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2025-11-20,2025-11-20,EV-A5CDE23DBF,1,EV-A5CDE23DBF,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,CyberScoop,https://news.google.com/rss/articles/CBMibkFVX3lxTFBDYlVna2UyOUo0OHJscW5BZ3JsQ3lReGtVN242cFdtTDc0NFpiNFM0THNoRV9SamxyaEFVQUFJRFA3WmVoVFdTU0FpS0tBWkljck1xLUFNNWN4M3FxeDNtcGo3dVRKS2lQMGlBSEt3?oc=5,2026-04-28T15:39:16
CL-000086,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2025-11-24,2025-11-24,EV-E7784225B3,1,EV-E7784225B3,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Car Dealership Guy News,https://news.google.com/rss/articles/CBMixwFBVV95cUxNWHM1R3VWdEZJU2drOWtPOGhrVFVTYnRhUTRGdjJnTWphaVNBNlFXcFFXaDF1dGpJTHh3WGF4bGU5VmZwQ3FWZHcyQjk0ZDBxdkJxLW9QV3A1SGNxQ1pwdGVZUTdkV2ZaeVlqWFZWaVZST3paRmFBMUhfY2gyX1BSTk0wenA3dURfb1h2WXlsOVd5NzNBYXpqSXl6a2ItZWhET0pRVkFlQXRFcnJLVTZ3MmNHbmkwOWd0bDhncVZqUWp6TWMyOENV?oc=5,2026-04-28T15:39:16
CL-000087,INCIDENT,SP-009,UNKNOWN,systems,Network Infrastructure,2025-11-26,2025-11-26,EV-73DCC16AFE,1,EV-73DCC16AFE,news,Weak,,,UNKNOWN affecting systems in Network Infrastructure.,0.7,Network World,https://news.google.com/rss/articles/CBMizgFBVV95cUxNZjVrUTQ4dkwtaXJmZHJ4LTU2VldMdEtBd3VHclBGVHVIMUl4VEp6dGZhYkNTOV9HbUdXMGVXc1BndFZiRlNTOXp3S0xPTVJwZlFmbnp3Z1FtcjZ3MFFrLXUwa0cxWjd3aGRkUHdtRkZzZ294RXdhLXltWk9SaUkxZnVSWHMxYU9RUHFhNGp6T00yZDZNOW0ydTN0V2hxWnNfelV2MHEyRE9MQm5mYTdGYjlfZV9fUmtfRGlRMEpIUk9JRUZ0M2ZWSEVkbnlFZw?oc=5,2026-04-28T15:39:16
CL-000088,INCIDENT,SP-006,SECURITY_BREACH,UNKNOWN,Identity & Access Management,2025-11-28,2025-11-28,EV-21E5D36934,1,EV-21E5D36934,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Identity & Access Management.,0.5,gbhackers.com,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9QQlZacHozOFRjSWxaTDNCbWRPOHNrWXF3REVSd3VtbTRuMEs1V2JxY3FUNFhfeVNhVzcyaDdBUlhLdmFDYVh5dTlEZ3pJMnRQTkxITm9KQWUtdkF2Nk5XT0lkYnA?oc=5,2026-04-28T15:39:16
CL-000089,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2025-12-01,2025-12-01,EV-2BAAFE6ED4,1,EV-2BAAFE6ED4,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.5,The Tech Buzz,https://news.google.com/rss/articles/CBMilwFBVV95cUxNMmxhZmI4a0Y3WE1nZTFTTFlRaFJPWjVBQXNuVlN0eWtZYzlZU1oyRGFTZGlhdnR1ejMwNFB6S3U3NXNDYi1rVGNVNDd3NDBHWGgtZ1kzZnJqOTR4Y0xQWDVKWk9kY25GZ0Q4UFFDUGpiX0tfQmcwZXB3dkdaUjF6MkhDaDhIbVBKWWtHa2k2dEZucVhXQ2JN?oc=5,2026-04-28T15:39:16
